Record_ID,H2_Tminus2,CH4_Tminus2,C2H6_Tminus2,C2H4_Tminus2,C2H2_Tminus2,CO_Tminus2,CO2_Tminus2,BDV_Tminus2,Moisture_PPM_Tminus2,WTI_HV_Tminus2,WTI_LV_Tminus2,OTI_Tminus2,Loading_pct_Tminus2,Ambient_Temp_Tminus2,Age_Years_Tminus2,IR_HV_E_1min_Tminus2,IR_LV_E_1min_Tminus2,IR_TV_E_1min_Tminus2,IR_HV_E_10min_Tminus2,IR_LV_E_10min_Tminus2,IR_TV_E_10min_Tminus2,PI_HV_Tminus2,PI_LV_Tminus2,PI_TV_Tminus2,Winding_HV_TanDelta_pct_Tminus2,Winding_LV_TanDelta_pct_Tminus2,Winding_TV_TanDelta_pct_Tminus2,Winding_HV_CapChange_pct_Tminus2,Winding_LV_CapChange_pct_Tminus2,Winding_TV_CapChange_pct_Tminus2,Bushing_HV_R_TanDelta_pct_Tminus2,Bushing_HV_Y_TanDelta_pct_Tminus2,Bushing_HV_B_TanDelta_pct_Tminus2,Bushing_HV_R_CapChange_pct_Tminus2,Bushing_HV_Y_CapChange_pct_Tminus2,Bushing_HV_B_CapChange_pct_Tminus2,Bushing_LV_R_TanDelta_pct_Tminus2,Bushing_LV_Y_TanDelta_pct_Tminus2,Bushing_LV_B_TanDelta_pct_Tminus2,Bushing_LV_R_CapChange_pct_Tminus2,Bushing_LV_Y_CapChange_pct_Tminus2,Bushing_LV_B_CapChange_pct_Tminus2,Bushing_TV_R_TanDelta_pct_Tminus2,Bushing_TV_Y_TanDelta_pct_Tminus2,Bushing_TV_B_TanDelta_pct_Tminus2,Bushing_TV_R_CapChange_pct_Tminus2,Bushing_TV_Y_CapChange_pct_Tminus2,Bushing_TV_B_CapChange_pct_Tminus2,H2_Tminus1,CH4_Tminus1,C2H6_Tminus1,C2H4_Tminus1,C2H2_Tminus1,CO_Tminus1,CO2_Tminus1,BDV_Tminus1,Moisture_PPM_Tminus1,WTI_HV_Tminus1,WTI_LV_Tminus1,OTI_Tminus1,Loading_pct_Tminus1,Ambient_Temp_Tminus1,Age_Years_Tminus1,IR_HV_E_1min_Tminus1,IR_LV_E_1min_Tminus1,IR_TV_E_1min_Tminus1,IR_HV_E_10min_Tminus1,IR_LV_E_10min_Tminus1,IR_TV_E_10min_Tminus1,PI_HV_Tminus1,PI_LV_Tminus1,PI_TV_Tminus1,Winding_HV_TanDelta_pct_Tminus1,Winding_LV_TanDelta_pct_Tminus1,Winding_TV_TanDelta_pct_Tminus1,Winding_HV_CapChange_pct_Tminus1,Winding_LV_CapChange_pct_Tminus1,Winding_TV_CapChange_pct_Tminus1,Bushing_HV_R_TanDelta_pct_Tminus1,Bushing_HV_Y_TanDelta_pct_Tminus1,Bushing_HV_B_TanDelta_pct_Tminus1,Bushing_HV_R_CapChange_pct_Tminus1,Bushing_HV_Y_CapChange_pct_Tminus1,Bushing_HV_B_CapChange_pct_Tminus1,Bushing_LV_R_TanDelta_pct_Tminus1,Bushing_LV_Y_TanDelta_pct_Tminus1,Bushing_LV_B_TanDelta_pct_Tminus1,Bushing_LV_R_CapChange_pct_Tminus1,Bushing_LV_Y_CapChange_pct_Tminus1,Bushing_LV_B_CapChange_pct_Tminus1,Bushing_TV_R_TanDelta_pct_Tminus1,Bushing_TV_Y_TanDelta_pct_Tminus1,Bushing_TV_B_TanDelta_pct_Tminus1,Bushing_TV_R_CapChange_pct_Tminus1,Bushing_TV_Y_CapChange_pct_Tminus1,Bushing_TV_B_CapChange_pct_Tminus1,H2_T0_Current,CH4_T0_Current,C2H6_T0_Current,C2H4_T0_Current,C2H2_T0_Current,CO_T0_Current,CO2_T0_Current,BDV_T0_Current,Moisture_PPM_T0_Current,WTI_HV_T0_Current,WTI_LV_T0_Current,OTI_T0_Current,Loading_pct_T0_Current,Ambient_Temp_T0_Current,Age_Years_T0_Current,IR_HV_E_1min_T0_Current,IR_LV_E_1min_T0_Current,IR_TV_E_1min_T0_Current,IR_HV_E_10min_T0_Current,IR_LV_E_10min_T0_Current,IR_TV_E_10min_T0_Current,PI_HV_T0_Current,PI_LV_T0_Current,PI_TV_T0_Current,Winding_HV_TanDelta_pct_T0_Current,Winding_LV_TanDelta_pct_T0_Current,Winding_TV_TanDelta_pct_T0_Current,Winding_HV_CapChange_pct_T0_Current,Winding_LV_CapChange_pct_T0_Current,Winding_TV_CapChange_pct_T0_Current,Bushing_HV_R_TanDelta_pct_T0_Current,Bushing_HV_Y_TanDelta_pct_T0_Current,Bushing_HV_B_TanDelta_pct_T0_Current,Bushing_HV_R_CapChange_pct_T0_Current,Bushing_HV_Y_CapChange_pct_T0_Current,Bushing_HV_B_CapChange_pct_T0_Current,Bushing_LV_R_TanDelta_pct_T0_Current,Bushing_LV_Y_TanDelta_pct_T0_Current,Bushing_LV_B_TanDelta_pct_T0_Current,Bushing_LV_R_CapChange_pct_T0_Current,Bushing_LV_Y_CapChange_pct_T0_Current,Bushing_LV_B_CapChange_pct_T0_Current,Bushing_TV_R_TanDelta_pct_T0_Current,Bushing_TV_Y_TanDelta_pct_T0_Current,Bushing_TV_B_TanDelta_pct_T0_Current,Bushing_TV_R_CapChange_pct_T0_Current,Bushing_TV_Y_CapChange_pct_T0_Current,Bushing_TV_B_CapChange_pct_T0_Current,Trend_Scenario,HI_Tminus2,HI_Tminus1,HI_Current,Current_Condition,Weighted_Trend_Older,Weighted_Trend_Recent,Weighted_Trend_Total,Trend_Acceleration,Trend_Penalty,Trend_Direction,Trend_Severity,Trend_Alert_Flag,Fastest_Deteriorating_Parameter,Dynamic_HI_PreCap,Dynamic_HI_Final,Dynamic_Condition,Binary_DHI,Dynamic_Anomaly_Flag,Dynamic_Anomaly_Type,Current_Hard_Cap_Flag,Current_Hard_Cap_Reason,DHI_Delta_vs_Current,DHI_training_target,Trend_Cap_Flag,Trend_Cap_Reason
1281,124.4145,185.14,78.4486,64.8279,0.0,516.8634,2934.7254,29.6616,43.9515,79.879,79.4602,72.7031,84.4579,36.2362,17.1,6886.6028,6705.7249,6706.6484,11979.1617,10411.3741,11540.8447,1.7395,1.5526,1.7208,0.6062,0.616,0.5526,1.481,0.0188,0.4071,0.4228,0.5184,0.4758,-0.1403,0.0919,0.1205,0.423,0.4808,0.4514,0.187,0.1749,-0.1572,0.4777,0.5177,0.4252,-0.1876,-0.1079,0.3499,299.5344,267.7435,83.4217,75.8736,0.0869,585.7032,3380.9724,26.6288,46.4864,83.6588,84.4883,73.3534,86.9068,36.3096,18.1,6009.6753,6262.9674,5590.3907,10090.3506,9294.1846,9961.6336,1.679,1.484,1.7819,0.6441,0.6588,0.6063,3.275,1.6813,2.7191,0.4723,0.5415,0.5187,0.0347,0.8219,0.9924,0.4429,0.5024,0.4951,1.3625,1.0668,0.9292,0.5039,0.5413,0.464,0.4668,-0.9357,1.5383,533.8,364.1,94.4,89.1,2.9,685.2,3959.7,22.8,49.0,83.8,82.8,76.7,91.4,36.9,19.1,5333.0,5365.2,4608.2,7932.0,7697.3,6664.1,1.487,1.435,1.446,0.686,0.688,0.661,4.79,4.64,5.03,0.518,0.581,0.57,-2.0,2.82,2.75,0.501,0.548,0.55,3.48,2.91,2.2,0.546,0.581,0.512,2.0,-2.52,3.74,Rapid_Deterioration,0.0,0.0,0.0,Critical,0.07655,0.11629,0.19284,0.03974,0.06421,Deteriorating,High,0,BDV,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,BDV<=30 kV,0.0,0.0,1,H2; C2H2
1282,1374.1284,705.1186,124.9068,171.5875,24.536,1108.369,6666.0131,40.7633,41.7749,107.4004,101.0246,92.5479,107.9418,41.6384,21.4,3615.5852,4696.2199,3890.1376,3896.8307,5718.0864,6786.6384,1.0778,1.2176,1.7446,0.9778,0.8692,0.86,-12.0,9.17,-12.0,0.8227,0.8516,0.773,10.1208,10.5629,7.4705,0.7138,0.761,0.8455,8.5629,9.0845,9.3651,0.7525,0.693,0.7511,-8.0406,8.1483,7.0853,1082.0502,589.3934,115.1664,138.895,21.2123,904.4937,5731.4135,43.2739,37.5505,94.9909,92.5686,88.6439,101.2523,41.2949,22.4,4827.4057,5578.5797,5227.7643,6505.5925,7873.5555,9143.4529,1.3476,1.4114,1.749,0.9002,0.7852,0.773,-10.0947,7.2174,-8.4761,0.7554,0.7898,0.7316,7.9897,8.7509,5.6747,0.6766,0.7019,0.7777,6.739,7.3495,7.2903,0.7185,0.6452,0.7126,-5.7752,5.799,5.4196,819.0,488.7,103.0,120.1,17.7,757.3,5101.7,47.0,33.2,88.6,88.7,85.1,97.7,40.8,23.4,5874.8,6453.9,6563.3,8921.5,10494.8,11352.3,1.519,1.626,1.73,0.838,0.712,0.691,-7.63,5.3,-6.05,0.682,0.719,0.677,6.09,6.43,4.09,0.624,0.648,0.715,4.94,5.37,5.06,0.666,0.581,0.674,-3.62,3.77,3.44,Improving,0.0,0.0,0.5907,Poor,-0.15777,-0.13903,-0.2968,0.01873,0.003,Improving,Stable,0,PI_TV,0.44,0.44,Poor,0,1,Winding_TD_Cap,0,,-0.1507,44.0,0,
1283,1516.9098,827.1486,134.1241,179.1085,29.4758,1251.5316,7202.2778,55.3247,23.3853,80.9988,83.3386,68.3595,78.7556,36.2533,14.8,9049.0062,8394.0151,9729.502,15527.4059,15748.3813,18011.3465,1.7159,1.8761,1.8512,0.5701,0.662,1.1053,2.7799,3.2973,-1.368,0.5166,0.5867,0.5795,3.6104,2.279,-1.6578,0.5936,0.5638,0.5937,3.6898,2.7512,2.0033,0.6218,0.5359,0.5477,3.3112,-2.3928,-2.2728,1518.8809,837.0709,138.7342,181.4694,31.6559,1282.1326,7716.6154,53.6458,24.2324,77.2715,79.4734,69.3083,78.9934,37.1746,15.8,8564.0975,8112.8606,8985.6089,14737.721,15130.8747,17323.5209,1.7209,1.865,1.9279,0.596,0.687,1.1053,3.0244,3.7485,-2.0865,0.5536,0.614,0.6068,4.1092,3.0979,-2.4367,0.6113,0.5742,0.6412,4.101,2.9592,2.4071,0.6406,0.5385,0.5569,3.5283,-2.8018,-3.1421,1589.5,907.2,143.4,192.5,33.5,1336.5,7990.8,51.7,26.1,75.7,80.6,70.6,83.0,36.9,16.8,8003.7,7693.1,8401.9,14116.4,13608.6,15955.7,1.764,1.769,1.899,0.616,0.71,1.812,4.18,4.85,-3.29,0.571,0.635,0.626,4.73,3.92,-3.07,0.648,0.594,0.648,4.82,3.9,3.09,0.657,0.565,0.583,4.16,-3.98,-3.93,Gradual_Deterioration,0.0,0.0,0.0,Critical,0.02716,0.09301,0.12017,0.06585,0.04659,Deteriorating,Moderate,0,Winding_TV_TanDelta_pct,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,Any winding TanDelta>=1.0%,0.0,0.0,0,
1284,135.1943,146.984,76.9856,44.0387,5.6781,357.6704,3719.6292,60.3935,22.091,83.9566,76.3035,71.1262,88.5024,37.7632,17.9,8052.7232,8434.0154,8919.694,14779.2288,14765.1061,15907.6503,1.8353,1.7507,1.7834,0.575,0.6586,0.6189,1.2237,2.6804,2.4098,0.5063,0.5213,0.5385,0.8517,1.1545,0.0958,0.5009,0.5731,0.5724,1.127,1.3708,1.9235,0.5649,0.5362,0.4998,2.1668,0.4252,-1.3152,299.515,256.2875,79.2937,58.8202,8.3155,511.1617,4040.2411,57.8613,24.3508,83.7294,82.9876,70.9624,89.9464,37.3485,18.9,7505.9848,7565.9884,7729.7773,13095.7779,12735.0379,14457.089,1.7447,1.6832,1.8703,0.603,0.6892,0.6547,2.397,3.415,3.5265,0.5579,0.5379,0.564,2.8413,2.1875,-1.2722,0.5315,0.6102,0.6051,2.3955,3.0131,3.4074,0.6042,0.5824,0.5341,3.3079,2.0353,-2.9319,509.5,329.0,88.4,75.3,10.7,623.6,4567.8,54.0,27.3,85.9,84.3,75.0,91.6,37.6,19.9,6719.4,6575.6,7190.5,11361.7,10756.2,12584.4,1.691,1.636,1.75,0.639,0.724,0.685,3.94,5.31,5.13,0.605,0.582,0.612,4.18,3.13,-3.22,0.567,0.655,0.626,3.89,4.78,4.68,0.639,0.635,0.559,4.63,3.92,-4.39,Gradual_Deterioration,0.8259,0.7709,0.7049,Fair,0.08081,0.09712,0.17793,0.01631,0.05599,Deteriorating,High,1,BDV,0.6709,0.6709,Fair,1,1,Rapid_Trend_Deterioration,0,,-0.034,0.0,1,H2
1285,1318.9854,656.7214,112.5517,143.59,10.7877,772.3259,3717.3758,45.5809,39.8091,90.7318,96.1695,81.5923,96.259,43.0359,19.9,7931.7053,3688.9432,5545.0348,11395.479,6252.073,7482.961,1.4367,1.6948,1.3495,0.7852,0.7601,0.7561,5.4506,2.8086,-3.6407,0.8114,0.6442,0.7002,4.9421,2.2043,7.741,0.7424,0.7454,0.73,-0.9101,3.3376,5.4553,0.7962,0.7002,0.6331,-4.7134,-4.0298,9.2756,1213.9464,639.6612,111.7456,96.6173,11.2942,923.3557,3820.2925,42.0168,42.4262,100.7726,92.111,87.9655,100.4762,40.5548,20.9,4865.1078,6285.9429,6090.4174,8271.2681,5059.0012,6563.2628,1.7001,0.8384,1.0776,0.6606,0.7634,0.7709,8.0916,9.2676,-7.2172,0.7485,0.6362,0.7374,5.7234,2.9752,3.4707,0.714,0.7517,0.6563,-5.6036,1.7867,6.6883,0.7995,0.7607,0.7046,-3.7186,-7.4204,4.3781,1050.8,601.2,104.0,117.5,16.4,807.1,4881.3,41.5,37.2,93.8,91.5,83.6,101.2,41.3,21.9,6507.6,4608.1,4775.4,10264.0,6751.6,6942.4,1.577,1.465,1.454,0.745,0.752,0.74,5.27,5.7,-6.25,0.736,0.71,0.725,4.33,4.0,5.42,0.781,0.68,0.727,-3.66,4.41,4.57,0.765,0.705,0.646,-4.04,-4.87,6.66,Volatile,0.5777,0.0,0.568,Poor,0.05988,-0.04556,0.01432,-0.10544,0.0043,Volatile,Stable,0,C2H2,0.4795,0.4795,Poor,0,1,Winding_TD_Cap,0,,-0.0885,47.949999999999996,0,
1286,563.6706,479.4683,101.8453,128.1069,0.3399,596.9024,3210.2252,56.7828,29.0844,90.2669,84.0303,78.2863,95.01,36.937,11.9,8491.0066,9033.7633,8413.5215,16300.0517,10288.5457,14185.4664,1.9197,1.1389,1.686,1.0212,1.0146,1.1053,7.8233,12.0,-9.7391,0.5828,0.4996,0.6503,-0.2824,2.672,0.2497,0.5283,0.5395,0.5845,-1.2899,4.0,-1.4445,0.5815,0.5935,0.524,6.1074,1.8811,3.2378,247.6627,414.0057,102.6214,85.3055,2.7921,613.3943,4442.8327,55.9839,21.0368,83.9586,90.1244,79.5036,88.6913,35.8538,12.9,8220.082,8559.1421,6219.1249,11753.4391,10336.958,11932.1046,1.4298,1.2077,1.9186,0.9753,0.8606,1.1053,11.7849,10.9984,-9.9887,0.5716,0.5409,0.5275,-2.3055,2.2969,4.7183,0.456,0.4824,0.5703,-0.7287,4.5613,-0.5202,0.5441,0.4465,0.464,0.7109,2.8914,4.715,441.5,361.8,92.6,97.5,1.0,633.3,4116.2,56.0,25.2,84.4,84.2,75.7,90.1,36.7,13.9,7807.1,7392.4,7431.3,13823.3,12607.6,12687.5,1.771,1.705,1.707,0.99,0.954,1.369,9.78,9.26,-9.05,0.548,0.552,0.586,-2.78,2.0,3.05,0.531,0.5,0.528,-2.45,2.0,-2.8,0.577,0.528,0.5,3.43,2.61,2.87,Volatile,0.0,0.0,0.0,Critical,-0.03729,0.00153,-0.03575,0.03882,0.00621,Stable,Stable,0,Winding_TV_TanDelta_pct,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,Any winding TanDelta>=1.0%,0.0,0.0,0,
1287,265.5948,322.1744,75.884,127.9018,0.0,589.9856,3784.8243,59.5567,20.0158,102.6733,105.4138,90.9844,111.9333,44.605,15.5,10131.2481,11086.2967,2009.6554,19158.1166,22008.6961,4089.805,1.891,1.9852,2.0351,0.4989,0.4744,0.5263,0.1714,-0.236,0.3228,0.5183,0.541,0.4983,1.7965,-2.077,0.0024,0.5671,0.5488,0.5243,1.169,-0.3932,-1.3583,0.5514,0.509,0.5628,-0.6551,-2.7653,0.6699,359.0153,345.8871,81.6123,135.3349,3.2985,655.8012,4274.5114,56.6176,22.7269,106.9396,107.8592,95.9565,116.2932,44.9577,16.5,9467.0078,10005.5747,930.5043,17939.55,20119.8478,2629.7871,1.895,2.0109,2.2273,0.5536,0.5196,0.5712,1.7658,1.9069,1.7016,0.5585,0.5821,0.5359,2.7475,-3.0441,-2.0095,0.6053,0.5819,0.556,2.6277,-1.7594,-2.3061,0.5814,0.527,0.5852,-1.9009,-4.0483,2.4154,560.4,423.1,87.7,145.5,5.2,746.3,4676.6,54.6,25.3,109.3,109.1,97.0,119.2,44.9,17.5,8914.9,9172.7,411.1,16551.9,18345.5,664.8,1.857,2.0,1.617,0.588,0.565,0.603,3.52,3.36,4.09,0.597,0.619,0.56,3.58,-4.23,-3.28,0.645,0.601,0.586,4.16,-2.78,-3.55,0.606,0.561,0.612,-3.11,-4.94,3.34,Gradual_Deterioration,0.1165,0.0652,0.0,Critical,0.07536,0.0959,0.17126,0.02054,0.05466,Deteriorating,High,0,PI_TV,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,Any IR 1min<500 Mohm; Any IR 10min<1000 Mohm,0.0,0.0,1,C2H2; IR_TV_E_10min
1288,770.0456,509.0838,95.9634,103.7408,12.2211,732.2258,5180.9165,56.9284,21.8659,81.5169,78.8526,71.9502,75.6314,35.4949,14.8,10410.298,9629.6753,9599.2325,20023.3029,18651.1485,18684.552,1.9234,1.9368,1.9465,0.5851,0.5359,0.5548,-2.2628,-2.123,1.1475,0.557,0.4831,0.5109,1.7568,1.8749,2.0679,0.545,0.5343,0.5108,-1.9474,1.4503,1.5531,0.507,0.517,0.4815,-2.9356,1.7776,1.5701,780.9348,517.9972,98.7625,102.5265,12.313,756.4561,5253.5654,56.597,21.5408,77.475,78.7461,70.451,81.2219,35.3656,15.8,10132.7555,9625.4178,9480.5925,19863.9641,17764.7087,18228.9886,1.9604,1.8456,1.9228,0.5842,0.5404,0.5697,-2.6824,-1.8749,1.9817,0.5657,0.4986,0.5075,1.6344,2.463,2.8128,0.5438,0.5375,0.5121,-2.1786,1.6846,1.5557,0.5091,0.5393,0.485,-3.0425,2.324,1.4471,799.0,515.3,98.2,106.4,13.1,788.5,5394.0,56.5,22.8,77.6,78.4,71.1,81.5,35.6,16.8,10000.0,9318.5,9469.7,19743.4,17905.0,18060.2,1.974,1.921,1.907,0.595,0.548,0.574,-2.75,-2.77,2.12,0.561,0.5,0.517,2.02,2.51,2.61,0.562,0.542,0.522,-2.05,2.0,2.0,0.509,0.543,0.5,-3.4,2.19,2.0,Stable,0.8058,0.7985,0.7901,Fair,0.01072,0.0124,0.02312,0.00167,0.0072,Stable,Stable,0,Loading_pct,0.7857,0.7857,Fair,1,1,DGA,0,,-0.0044,78.57,0,
1289,559.8024,560.3118,83.4127,102.3176,15.4163,596.9943,5063.7862,67.1,14.399,74.36,72.4037,65.4353,74.4754,35.7022,9.7,12201.9075,11986.262,11877.5854,23094.0797,21399.1936,22975.8099,1.8927,1.7853,1.9344,0.4838,0.4072,0.4078,-0.2367,-0.0951,-0.0858,0.4445,0.4222,0.4304,0.1219,0.0985,-0.2229,0.423,0.4236,0.4343,0.1627,-0.3056,0.2539,0.4435,0.429,0.4252,0.0829,-0.166,0.1158,885.6727,685.5706,100.6615,134.2894,19.5559,797.62,5895.9803,61.7301,16.7665,86.2083,82.2978,71.8029,79.8526,35.6965,10.7,11203.7487,10336.8131,10137.0789,21055.416,19565.4006,19431.8997,1.8793,1.8928,1.9169,0.5577,0.4852,0.4675,-0.028,0.2013,0.9083,0.508,0.4799,0.4718,0.1838,1.4221,0.3582,0.4931,0.4539,0.5,0.0208,-0.9238,-1.6773,0.5042,0.4815,0.4918,-0.1131,1.0182,0.8158,1134.0,787.6,113.3,153.3,23.6,964.8,6905.9,56.7,21.9,81.3,80.1,72.6,86.8,36.5,11.7,9532.7,8841.5,8945.2,18613.1,16362.8,16614.7,1.953,1.851,1.857,0.625,0.562,0.554,3.24,2.59,3.63,0.572,0.556,0.51,2.84,3.2,2.66,0.55,0.5,0.566,2.0,-2.67,-3.01,0.547,0.531,0.566,2.0,2.78,2.8,Rapid_Deterioration,0.8947,0.802,0.7166,Fair,0.13626,0.12565,0.26191,-0.0106,0.07857,Deteriorating,High,1,BDV,0.6687,0.6687,Fair,1,1,Rapid_Trend_Deterioration,0,,-0.0479,66.86999999999999,0,
1290,0.0,72.7102,60.2802,34.8258,0.0,194.8315,1437.2206,65.8093,54.4328,73.5899,79.8569,65.8333,72.78,35.5631,16.6,4298.2583,4552.2557,5254.8652,6257.9442,8474.7039,7329.4068,1.4559,1.8616,1.3948,0.5907,0.5974,0.5815,-0.0219,0.1951,0.3853,0.4569,0.4223,0.5589,0.1303,0.3483,0.1787,0.4589,0.4236,0.4516,-0.0221,-0.3926,0.0034,0.4522,0.5547,0.4789,0.1136,-0.2449,-0.7228,180.7986,214.8694,70.2254,46.0411,0.0,298.5446,2042.0178,60.7618,59.5383,73.6504,76.8397,69.4595,76.032,35.4476,17.6,3117.9068,3797.2509,3955.0083,3926.1433,5665.2436,5762.8831,1.2592,1.4919,1.4571,0.6357,0.6344,0.612,2.2632,1.2464,1.453,0.5177,0.491,0.6075,0.5555,0.204,0.9067,0.4985,0.4659,0.5133,-0.5775,0.3922,-0.7461,0.4862,0.6034,0.5377,0.691,-0.2596,-2.0065,397.4,294.1,81.0,70.7,1.6,517.3,2984.7,54.2,65.9,76.8,80.3,74.0,84.8,36.1,18.6,1385.6,1568.4,1912.7,1555.9,1904.9,2311.3,1.123,1.215,1.208,0.702,0.73,0.68,4.88,5.11,4.72,0.593,0.574,0.69,3.8,3.12,3.56,0.563,0.559,0.601,-2.96,3.61,-2.99,0.557,0.666,0.629,2.76,-2.58,-3.76,Rapid_Deterioration,0.0,0.0,0.0,Critical,0.10499,0.17992,0.28491,0.07493,0.09746,Deteriorating,Severe,0,BDV,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,Moisture>=50 ppm,0.0,0.0,1,H2; CH4; CO2; IR_HV_E_10min; IR_LV_E_10min
1291,1584.6887,894.8618,138.5536,180.4765,31.8967,1289.009,7412.74,35.1058,45.7223,104.9534,106.8277,91.7748,110.1665,44.4842,30.5,1946.0584,638.6933,2532.7225,2233.2496,857.0021,2927.3192,1.1476,1.3418,1.1558,0.8786,0.9257,0.962,8.3205,8.6718,8.204,0.7911,0.9151,0.7385,9.1027,-5.8908,9.3204,0.9216,0.9806,0.7599,8.9676,-7.8736,-6.7804,0.8144,0.8609,0.8186,-6.5451,-5.671,8.065,1553.1828,909.5002,139.8911,181.9652,32.6875,1324.1707,7545.4248,35.9726,44.8833,106.9432,105.8281,94.0506,110.7774,44.3986,31.5,1724.0853,881.8623,2533.6266,1939.1088,1550.8655,3305.2454,1.1247,1.7586,1.3046,0.8951,0.9267,0.9587,8.3517,8.86,8.4658,0.7884,0.9129,0.7316,9.0462,-5.627,8.862,0.9167,0.9728,0.743,9.0276,-7.8909,-6.7148,0.817,0.875,0.8203,-6.2141,-5.5134,7.883,1565.5,886.2,137.4,180.0,31.7,1291.7,7472.7,36.0,45.0,104.2,105.8,93.2,111.8,44.7,32.5,1756.5,830.1,2525.3,2113.6,1200.0,3048.0,1.203,1.446,1.207,0.89,0.925,0.955,8.21,8.63,8.65,0.796,0.911,0.733,9.2,-5.69,9.26,0.918,0.972,0.748,8.99,-7.61,-6.72,0.819,0.864,0.821,-6.43,-5.32,7.64,Stable,0.0,0.3556,0.3535,Very Poor,-0.01571,0.00315,-0.01256,0.01886,0.00302,Stable,Stable,0,OTI,0.3155,0.3155,Very Poor,0,1,DGA,0,,-0.038,31.55,0,
1292,958.2885,527.6792,106.9552,125.9381,19.9391,839.8642,5049.3901,55.8087,21.4932,80.4536,78.7375,72.0234,80.5131,36.2736,9.9,9908.4569,10782.6793,10623.7635,18524.1107,20814.62,19556.6447,1.8695,1.9304,1.8408,0.4868,0.5264,0.5013,-0.1025,1.0514,-0.5688,0.4761,0.5003,0.495,1.2389,1.3675,1.4783,0.4913,0.482,0.5077,0.8428,-1.7756,-0.985,0.493,0.4767,0.5264,1.3347,0.7027,0.5767,970.6648,577.5579,109.4724,130.0948,23.1582,930.6072,5408.235,56.0234,23.6575,79.8387,78.9709,74.2221,82.4375,36.8359,10.9,9933.7731,10521.4333,10023.8488,17384.4655,20084.7972,18488.9688,1.75,1.9089,1.8445,0.5144,0.5636,0.5378,0.8687,1.9072,-1.6749,0.4959,0.5259,0.5196,1.9535,2.1949,1.4146,0.522,0.5072,0.5276,1.3547,-2.5083,-1.7784,0.5173,0.4945,0.5416,2.3298,1.5908,0.8947,1067.8,630.1,115.1,139.7,25.0,945.9,5955.4,53.8,25.0,80.9,78.6,76.1,84.5,36.5,11.9,9056.5,9840.6,9523.5,16602.5,19103.1,17570.0,1.833,1.941,1.845,0.542,0.58,0.553,2.29,3.48,-3.29,0.523,0.545,0.547,2.91,3.45,2.81,0.535,0.536,0.549,2.78,-2.9,-2.86,0.545,0.533,0.571,3.18,2.33,2.03,Gradual_Deterioration,0.7908,0.7561,0.7215,Fair,0.05097,0.05093,0.1019,-4e-05,0.03057,Deteriorating,Moderate,0,C2H2,0.7031,0.7031,Fair,1,1,DGA,0,,-0.0184,70.30999999999999,0,
1293,1464.7845,915.3004,134.8308,163.6138,29.7149,1253.8296,8104.252,35.8392,42.0261,104.8616,104.1329,91.0192,111.6431,42.9143,30.3,2990.5785,3494.8358,3346.7188,3855.2636,4784.0926,4191.8749,1.2891,1.3689,1.2525,0.9239,0.8936,0.8898,8.9453,7.8912,-7.2343,0.7792,0.8806,0.8789,5.6526,5.2759,-5.9827,0.8438,0.9007,0.8013,-6.7206,7.615,6.7367,0.8538,0.8903,0.8268,-6.9151,6.9773,7.0155,1513.1564,940.7579,135.3381,166.8031,29.7054,1259.4939,7848.4176,36.4513,43.0381,105.1877,102.2085,92.1342,112.426,43.6864,31.3,2951.0702,3357.6214,2943.0819,4040.7485,4930.2881,3739.5615,1.3692,1.4684,1.2706,0.9337,0.9017,0.8934,9.14,8.1697,-7.9275,0.7665,0.8792,0.8905,6.1809,5.3501,-5.839,0.85,0.902,0.8241,-7.1362,7.7017,7.0831,0.8622,0.897,0.8297,-6.8593,7.2348,7.022,1526.6,941.7,138.3,167.9,30.8,1259.2,8122.7,35.5,43.1,105.7,103.2,92.3,113.5,43.4,32.3,2753.1,3377.5,2922.6,3700.3,4416.0,3488.4,1.344,1.307,1.194,0.946,0.907,0.906,9.51,8.38,-8.14,0.78,0.891,0.898,6.25,5.42,-5.98,0.854,0.907,0.821,-7.16,7.82,7.21,0.858,0.906,0.84,-7.15,7.19,7.26,Stable,0.3763,0.3748,0.3577,Very Poor,0.00222,0.02516,0.02738,0.02294,0.01188,Stable,Low,0,C2H2,0.3502,0.3502,Very Poor,0,1,Winding_TD_Cap,0,,-0.0075,35.02,0,
