Record_ID,H2,Methane,Ethane,Ethylene,Acetylene,CO,CO2,BDV,Moisture_PPM,WTI_HV,WTI_LV,OTI,Loading_pct,Ambient_Temp,Age_Years,IR_HV_E_1min,IR_LV_E_1min,IR_TV_E_1min,IR_HV_E_10min,IR_LV_E_10min,IR_TV_E_10min,PI_HV,PI_LV,PI_TV,Winding_HV_TanDelta_pct,Winding_LV_TanDelta_pct,Winding_TV_TanDelta_pct,Winding_HV_CapChange_pct,Winding_LV_CapChange_pct,Winding_TV_CapChange_pct,Bushing_HV_R_TanDelta_pct,Bushing_HV_Y_TanDelta_pct,Bushing_HV_B_TanDelta_pct,Bushing_HV_R_CapChange_pct,Bushing_HV_Y_CapChange_pct,Bushing_HV_B_CapChange_pct,Bushing_LV_R_TanDelta_pct,Bushing_LV_Y_TanDelta_pct,Bushing_LV_B_TanDelta_pct,Bushing_LV_R_CapChange_pct,Bushing_LV_Y_CapChange_pct,Bushing_LV_B_CapChange_pct,Bushing_TV_R_TanDelta_pct,Bushing_TV_Y_TanDelta_pct,Bushing_TV_B_TanDelta_pct,Bushing_TV_R_CapChange_pct,Bushing_TV_Y_CapChange_pct,Bushing_TV_B_CapChange_pct,Scenario_Generator,IR_Min_1min,IR_Min_10min,PI_Min,Max_Winding_TanDelta_pct,Max_Winding_CapChange_abs_pct,Max_Bushing_TanDelta_pct,Max_Bushing_CapChange_abs_pct,DGA_Subscore,Oil_Subscore,Thermal_Subscore,Age_Subscore,IR_PI_Subscore,Winding_TD_Cap_Subscore,Bushing_TD_Cap_Subscore,HI_PreCap,HI,Condition,Binary_HI,Anomaly_Flag,Anomaly_Type,Hard_Cap_Flag,Hard_Cap_Reason,Dominant_Risk_Parameter,WTI,HI_training_target,label_rule_any_gas_critical,H2_rule_score,Methane_rule_score,Ethane_rule_score,Ethylene_rule_score,Acetylene_rule_score,CO_rule_score,CO2_rule_score,BDV_score,OTI_score,WTI_score,BDV_below_40_flag,OTI_above_90_flag,WTI_above_95_flag,WTI_OTI_delta,thermal_stress_loss,oil_dielectric_loss,operating_score_min,operating_score_avg,H2_condition_from_threshold_table,H2_reason_from_threshold_table,Methane_condition_from_threshold_table,Methane_reason_from_threshold_table,Ethane_condition_from_threshold_table,Ethane_reason_from_threshold_table,Ethylene_condition_from_threshold_table,Ethylene_reason_from_threshold_table,Acetylene_condition_from_threshold_table,Acetylene_reason_from_threshold_table,CO_condition_from_threshold_table,CO_reason_from_threshold_table,CO2_condition_from_threshold_table,CO2_reason_from_threshold_table,gas_rule_avg,gas_rule_min,gas_critical_count,gas_poor_or_worse_count,label_rule_acceptable,label_rule_deteriorated,binary_hi_rule,Label_Rule_Derived,H2_healthy_max,H2_moderate_max,H2_poor_max,H2_critical_over,H2_critical_ratio,H2_critical_excess,H2_critical_flag,Methane_healthy_max,Methane_moderate_max,Methane_poor_max,Methane_critical_over,Methane_critical_ratio,Methane_critical_excess,Methane_critical_flag,Ethane_healthy_max,Ethane_moderate_max,Ethane_poor_max,Ethane_critical_over,Ethane_critical_ratio,Ethane_critical_excess,Ethane_critical_flag,Ethylene_healthy_max,Ethylene_moderate_max,Ethylene_poor_max,Ethylene_critical_over,Ethylene_critical_ratio,Ethylene_critical_excess,Ethylene_critical_flag,Acetylene_healthy_max,Acetylene_moderate_max,Acetylene_poor_max,Acetylene_critical_over,Acetylene_critical_ratio,Acetylene_critical_excess,Acetylene_critical_flag,CO_healthy_max,CO_moderate_max,CO_poor_max,CO_critical_over,CO_critical_ratio,CO_critical_excess,CO_critical_flag,CO2_healthy_max,CO2_moderate_max,CO2_poor_max,CO2_critical_over,CO2_critical_ratio,CO2_critical_excess,CO2_critical_flag,DGA_threshold_table_used_for_training,DGA_threshold_table_version,HI_Final_relation_used_for_training,HI_Final_relation
1235,411.8,266.2,77.0,70.1,4.1,518.9,3261.4,54.0,25.0,77.6,75.4,73.2,83.8,36.0,13.0,8365.5,8383.7,9363.2,14799.1,15553.7,18479.7,1.7690634152172615,1.8552309839331083,1.9736521701982228,0.783,0.819,0.786,6.58,6.76,7.03,0.543,0.531,0.557,2.59,2.57,2.91,0.571,0.545,0.539,2.65,3.46,2.3,0.5,0.539,0.51,-3.2,-3.54,3.18,Poor_Winding_TD_Cap,8365.5,14799.1,1.769,0.819,7.03,0.571,3.54,0.7619,0.87,0.8994,0.9438,1.0,0.3088,0.792,0.7778,0.7778,Fair,1,1,Winding_TD_Cap,0,,C2H2,77.6,77.78,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,94.0,100.0,100.0,0.0,0.0,0.0,4.3999999999999915,0.0,6.0,94.0,98.0,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.75,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.22877777777777777,0.0,0.0,120,400,1000,1000,0.2662,0.0,0.0,65,100,150,150,0.5133333333333333,0.0,0.0,50,100,200,200,0.3505,0.0,0.0,1,9,35,35,0.11714285714285713,0.0,0.0,350,570,1400,1400,0.3706428571428571,0.0,0.0,2500,4000,10000,10000,0.32614,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1236,1007.5,610.6,110.8,121.6,13.9,838.2,5322.3,45.8,34.3,91.0,88.8,81.8,98.6,39.4,24.5,6109.4,5037.4,6327.1,9846.1,7580.1,10123.4,1.6116312567518907,1.5047643625679916,1.600006322011664,0.763,0.741,0.724,6.43,5.74,6.01,0.629,0.605,0.671,5.21,5.99,4.7,0.724,0.68,0.759,4.36,4.94,-5.65,0.595,0.726,0.671,5.66,-5.75,4.04,Poor_Mixed,5037.4,7580.1,1.505,0.763,6.43,0.759,5.99,0.435,0.7426,0.5259,0.597,1.0,0.3922,0.4723,0.5802,0.5802,Poor,0,1,Winding_TD_Cap,0,,C2H2,91.0,58.02,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,81.6,86.4,70.0,0.0,0.0,0.0,9.200000000000003,30.0,18.400000000000006,70.0,79.33333333333333,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.5597222222222222,0.0,0.0,120,400,1000,1000,0.6106,0.0,0.0,65,100,150,150,0.7386666666666667,0.0,0.0,50,100,200,200,0.608,0.0,0.0,1,9,35,35,0.39714285714285713,0.0,0.0,350,570,1400,1400,0.5987142857142858,0.0,0.0,2500,4000,10000,10000,0.53223,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1237,1766.0,970.6,143.5,197.0,34.3,1379.0,8744.0,51.8,27.4,75.3,79.3,73.0,85.3,36.2,17.3,7612.5,6763.2,6643.7,13230.5,11595.9,11538.2,1.7379967159277505,1.7145581973030517,1.7367129762030196,0.597,0.656,0.576,-4.46,4.72,-16.63,0.545,0.571,0.578,-2.64,2.49,2.71,0.609,0.527,0.515,-2.6,3.52,2.0,0.559,0.544,0.531,-3.63,3.22,2.87,Critical_DGA,6643.7,11538.2,1.715,0.656,16.63,0.609,3.63,0.036,0.8323,0.8781,0.8291,1.0,0.5134,0.7547,0.6058,0.0,Critical,0,1,Hard_Capped_Critical,1,Winding_TV_CapChange_pct>=10% abs: critical winding capacitance change,C2H2,79.3,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91.8,100.0,100.0,0.0,0.0,0.0,6.299999999999997,0.0,8.200000000000003,91.8,97.26666666666667,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.9811111111111112,0.0,0.0,120,400,1000,1000,0.9706,0.0,0.0,65,100,150,150,0.9566666666666667,0.0,0.0,50,100,200,200,0.985,0.0,0.0,1,9,35,35,0.9799999999999999,0.0,0.0,350,570,1400,1400,0.985,0.0,0.0,2500,4000,10000,10000,0.8744,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1238,180.8,197.2,65.0,52.5,1.0,368.8,2799.4,58.5,20.1,77.6,77.3,72.0,82.5,36.2,12.1,9038.7,9302.8,9514.1,18022.0,17484.7,18879.8,1.9938708000044252,1.8795093950208541,1.9844020979388486,0.541,0.53,0.558,2.21,2.82,2.59,0.561,0.52,0.529,2.43,-2.49,2.61,0.519,0.563,0.57,3.17,3.07,2.94,0.5,0.672,0.55,-2.02,4.58,3.21,Fair_Bushing_TD_Cap,9038.7,17484.7,1.88,0.558,2.82,0.672,4.58,0.9655,0.9898,0.8917,0.964,1.0,0.8319,0.7648,0.9117,0.9117,Good,1,0,No_Anomaly,0,,Bushing_TV_Y_TanDelta_pct,77.6,91.17,0.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,98.5,100.0,100.0,0.0,0.0,0.0,5.599999999999994,0.0,1.5,98.5,99.5,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Healthy,,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Healthy,,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.8214285714285714,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.10044444444444445,0.0,0.0,120,400,1000,1000,0.1972,0.0,0.0,65,100,150,150,0.43333333333333335,0.0,0.0,50,100,200,200,0.2625,0.0,0.0,1,9,35,35,0.02857142857142857,0.0,0.0,350,570,1400,1400,0.26342857142857146,0.0,0.0,2500,4000,10000,10000,0.27994,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1239,993.0,535.9,101.0,119.0,21.3,860.0,5530.6,44.2,36.0,89.5,87.9,78.9,96.7,39.4,23.5,5906.6,6913.0,5927.3,9771.9,11995.4,9165.2,1.6544035485727828,1.7351945609720816,1.5462689588851586,0.721,0.76,0.725,5.35,-6.0,4.99,0.605,0.64,0.682,4.29,3.87,-4.4,0.694,0.625,0.672,5.19,4.41,4.25,0.741,0.658,0.536,3.75,-5.3,4.01,Poor_Mixed,5906.6,9165.2,1.546,0.76,6.0,0.741,5.3,0.4024,0.7231,0.5705,0.6314,1.0,0.4326,0.5329,0.5925,0.5925,Poor,0,1,DGA,0,,C2H2,89.5,59.25,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78.4,92.19999999999999,76.25,0.0,0.0,0.0,10.599999999999994,23.75,21.599999999999994,76.25,82.28333333333333,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.5516666666666666,0.0,0.0,120,400,1000,1000,0.5358999999999999,0.0,0.0,65,100,150,150,0.6733333333333333,0.0,0.0,50,100,200,200,0.595,0.0,0.0,1,9,35,35,0.6085714285714285,0.0,0.0,350,570,1400,1400,0.6142857142857143,0.0,0.0,2500,4000,10000,10000,0.55306,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1240,525.8,293.4,93.0,153.9,4.7,690.6,4047.7,56.2,24.8,107.3,124.5,95.6,117.0,44.6,14.1,7093.3,7953.1,8690.3,11864.2,14574.5,15162.6,1.6725924463930752,1.8325558587217563,1.7447729077247047,0.653,0.631,0.639,-3.77,3.87,-3.89,0.56,0.569,0.536,3.69,3.34,3.97,0.593,0.5,0.569,3.11,-3.38,-3.33,0.57,0.55,0.591,3.66,3.72,2.57,Critical_Thermal,7093.3,11864.2,1.673,0.653,3.89,0.593,3.97,0.6129,0.8734,0.0949,0.9169,1.0,0.6161,0.7209,0.6894,0.0,Critical,0,1,Hard_Capped_Critical,1,WTI_LV>=110 C: critical LV winding temperature,C2H4,124.5,0.0,0.0,0.75,0.75,0.75,0.5,0.75,0.5,0.5,96.2,0.0,0.0,0.0,1.0,1.0,28.900000000000006,100.0,3.799999999999997,0.0,32.06666666666667,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.6428571428571429,0.5,0.0,3.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.2921111111111111,0.0,0.0,120,400,1000,1000,0.2934,0.0,0.0,65,100,150,150,0.62,0.0,0.0,50,100,200,200,0.7695000000000001,0.0,0.0,1,9,35,35,0.13428571428571429,0.0,0.0,350,570,1400,1400,0.4932857142857143,0.0,0.0,2500,4000,10000,10000,0.40476999999999996,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1241,630.3,332.7,90.9,93.5,3.0,641.9,4866.7,53.2,26.4,87.1,86.9,79.7,93.4,38.8,15.2,9204.9,8039.8,8822.8,17139.1,14849.6,16724.5,1.8619539593042835,1.847011119679594,1.8956000362696652,0.942,0.99,0.957,9.48,9.84,-8.56,0.533,0.5,0.513,2.9,2.0,-2.89,0.575,0.535,1.034,2.81,2.95,2.15,0.544,0.521,0.542,2.19,2.95,3.52,Critical_Winding_TD_Cap,8039.8,14849.6,1.847,0.99,9.84,1.034,3.52,0.687,0.8474,0.6087,0.8882,1.0,0.0595,0.7541,0.6828,0.0,Critical,0,1,Hard_Capped_Critical,1,Bushing_LV_B_TanDelta_pct>=1.0%: critical bushing tan delta,Winding_LV_TanDelta_pct,87.1,0.0,0.0,0.75,0.75,0.75,0.75,0.75,0.5,0.5,93.2,90.6,82.25000000000001,0.0,0.0,0.0,7.3999999999999915,17.749999999999986,6.799999999999997,82.25000000000001,88.68333333333334,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.6785714285714286,0.5,0.0,2.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.3501666666666666,0.0,0.0,120,400,1000,1000,0.3327,0.0,0.0,65,100,150,150,0.606,0.0,0.0,50,100,200,200,0.4675,0.0,0.0,1,9,35,35,0.08571428571428572,0.0,0.0,350,570,1400,1400,0.45849999999999996,0.0,0.0,2500,4000,10000,10000,0.48667,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1242,866.6,514.8,103.5,123.2,18.1,900.1,5408.2,46.4,34.4,88.5,89.1,82.4,94.8,38.8,24.5,5612.2,6434.2,6015.7,8588.3,10157.9,9762.6,1.5302911514201203,1.5787355071337539,1.6228535332546505,0.765,0.708,0.708,5.54,5.53,5.46,0.639,0.657,0.653,-4.38,4.44,-3.58,0.695,0.633,0.674,3.94,4.4,-4.07,0.646,0.69,0.643,4.01,-4.09,-4.06,Poor_Mixed,5612.2,8588.3,1.53,0.765,5.54,0.695,4.44,0.424,0.7414,0.5593,0.597,1.0,0.4365,0.5251,0.5964,0.5964,Poor,0,1,DGA,0,,C2H2,89.1,59.64,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82.8,85.19999999999999,77.25000000000001,0.0,0.0,0.0,6.699999999999989,22.749999999999986,17.200000000000003,77.25000000000001,81.75,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.48144444444444445,0.0,0.0,120,400,1000,1000,0.5147999999999999,0.0,0.0,65,100,150,150,0.69,0.0,0.0,50,100,200,200,0.616,0.0,0.0,1,9,35,35,0.5171428571428572,0.0,0.0,350,570,1400,1400,0.6429285714285714,0.0,0.0,2500,4000,10000,10000,0.54082,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1243,919.7,518.8,110.4,122.4,15.6,815.1,4536.1,44.2,35.6,90.6,89.4,83.2,99.4,39.4,25.3,4783.0,4691.2,5258.3,6821.7,6432.8,7596.2,1.4262387622830859,1.3712482946793998,1.4446113763003252,0.738,0.767,0.725,6.12,6.41,-5.81,0.636,0.722,0.741,-5.51,4.75,4.9,0.691,0.702,0.687,4.38,4.17,-3.37,0.698,0.678,0.649,5.18,4.04,4.51,Poor_Mixed,4691.2,6432.8,1.371,0.767,6.41,0.741,5.51,0.4502,0.7276,0.5115,0.569,1.0,0.3888,0.472,0.5789,0.5789,Poor,0,1,Winding_TD_Cap,0,,C2H2,90.6,57.89,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,78.4,83.6,72.00000000000003,0.0,0.0,0.0,7.3999999999999915,27.99999999999997,21.599999999999994,72.00000000000003,78.00000000000001,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.5109444444444444,0.0,0.0,120,400,1000,1000,0.5187999999999999,0.0,0.0,65,100,150,150,0.736,0.0,0.0,50,100,200,200,0.612,0.0,0.0,1,9,35,35,0.44571428571428573,0.0,0.0,350,570,1400,1400,0.5822142857142857,0.0,0.0,2500,4000,10000,10000,0.45361,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1244,577.4,395.0,88.5,91.5,68.5,520.2,4728.5,50.7,26.0,81.3,79.5,76.2,86.3,36.2,16.2,690.0,690.0,913.0,758.7,724.2,934.4,1.0995652173913044,1.0495652173913044,1.0234392113910187,0.747,0.748,0.723,4.64,5.49,5.65,0.59,0.64,0.604,-3.74,3.58,3.6,0.637,0.59,0.547,4.46,3.0,4.31,0.566,0.567,0.565,-3.47,4.37,4.81,Critical_IR_PI,690.0,724.2,1.023,0.748,5.65,0.64,4.81,0.4764,0.8536,0.7843,0.8607,0.775,0.4396,0.6367,0.6431,0.0,Critical,0,1,Hard_Capped_Critical,1,C2H2>=35 ppm: critical arcing indication; IR_Min_10min<1000 Mohm: critical insulation resistance,C2H2,81.3,0.0,1.0,0.75,0.75,0.75,0.75,0.0,0.75,0.5,90.7,97.6,96.75,0.0,0.0,0.0,5.099999999999994,3.25,9.299999999999997,90.7,95.01666666666667,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Critical,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.6071428571428571,0.0,1.0,2.0,0.0,0.0,0.0,Any gas critical => Binary HI 0,100,700,1800,1800,0.3207777777777778,0.0,0.0,120,400,1000,1000,0.395,0.0,0.0,65,100,150,150,0.59,0.0,0.0,50,100,200,200,0.4575,0.0,0.0,1,9,35,35,1.957142857142857,33.5,1.0,350,570,1400,1400,0.3715714285714286,0.0,0.0,2500,4000,10000,10000,0.47285,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1245,509.7,267.6,75.7,121.7,3.8,523.2,3408.1,55.2,25.6,94.5,95.2,86.5,100.9,42.2,15.3,8512.6,9126.1,8303.8,15786.4,16769.6,14593.8,1.854474543617696,1.8375428715442519,1.7574845251571571,0.659,0.673,0.621,-3.92,4.95,3.5,0.573,0.564,0.532,2.94,2.38,2.73,0.544,0.53,0.545,-2.75,2.47,3.6,0.581,0.571,0.535,-2.0,2.82,2.41,Poor_Thermal,8303.8,14593.8,1.757,0.673,4.95,0.581,3.6,0.7006,0.86,0.4033,0.8855,1.0,0.5899,0.7599,0.7423,0.7423,Fair,1,0,No_Anomaly,0,,C2H2,95.2,74.22999999999999,0.0,0.75,0.75,0.75,0.5,0.75,0.75,0.75,95.2,71.0,0.0,0.0,0.0,1.0,8.700000000000003,100.0,4.799999999999997,0.0,55.4,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.7142857142857143,0.5,0.0,1.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.2831666666666667,0.0,0.0,120,400,1000,1000,0.2676,0.0,0.0,65,100,150,150,0.5046666666666667,0.0,0.0,50,100,200,200,0.6085,0.0,0.0,1,9,35,35,0.10857142857142857,0.0,0.0,350,570,1400,1400,0.3737142857142857,0.0,0.0,2500,4000,10000,10000,0.34081,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1246,931.7,582.2,108.7,120.5,20.2,913.1,5512.2,58.0,21.8,81.8,76.7,71.3,83.3,36.5,11.0,8215.4,8519.5,8552.6,15616.5,15709.9,15907.9,1.9008812717579182,1.8439931920887376,1.8600074831045528,0.574,0.583,0.522,2.65,3.17,-2.46,0.508,0.5,0.543,-2.08,-2.23,-2.29,0.53,0.524,0.525,-2.15,2.1,-2.06,0.51,0.513,0.554,-2.0,-2.24,-2.79,Poor_DGA,8215.4,15616.5,1.844,0.583,3.17,0.554,2.79,0.3949,0.9331,0.8619,0.9858,1.0,0.7929,0.8679,0.7734,0.7734,Fair,1,1,DGA,0,,C2H2,81.8,77.34,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,98.0,100.0,95.5,0.0,0.0,0.0,10.5,4.5,2.0,95.5,97.83333333333333,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.5176111111111111,0.0,0.0,120,400,1000,1000,0.5822,0.0,0.0,65,100,150,150,0.7246666666666667,0.0,0.0,50,100,200,200,0.6025,0.0,0.0,1,9,35,35,0.5771428571428571,0.0,0.0,350,570,1400,1400,0.6522142857142857,0.0,0.0,2500,4000,10000,10000,0.5512199999999999,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
1247,203.5,120.0,75.9,88.1,1.9,350.0,3052.7,60.0,20.4,91.3,94.3,85.9,100.8,40.3,11.3,9506.0,8704.2,9090.8,18122.8,15577.8,16454.5,1.9064590784767514,1.7896877369545734,1.8100167202006425,0.549,0.506,0.538,-2.51,2.71,2.66,0.5,0.534,0.551,3.25,2.12,2.89,0.546,0.544,0.53,2.77,2.0,2.28,0.553,0.55,0.558,2.98,3.12,2.98,Poor_Thermal,8704.2,15577.8,1.79,0.549,2.71,0.558,3.25,0.8593,0.9748,0.446,0.9802,1.0,0.8518,0.7926,0.8474,0.8474,Good,1,0,No_Anomaly,0,,WTI_LV,94.3,84.74000000000001,0.0,0.75,1.0,0.75,0.75,0.75,1.0,0.75,100.0,74.59999999999997,53.500000000000014,0.0,0.0,0.0,8.399999999999991,46.499999999999986,0.0,53.500000000000014,76.03333333333332,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Healthy,,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Healthy,,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.8214285714285714,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.11305555555555556,0.0,0.0,120,400,1000,1000,0.12,0.0,0.0,65,100,150,150,0.506,0.0,0.0,50,100,200,200,0.44049999999999995,0.0,0.0,1,9,35,35,0.054285714285714284,0.0,0.0,350,570,1400,1400,0.25,0.0,0.0,2500,4000,10000,10000,0.30527,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
